fc,panel_factor,term,estimate,std.error,statistic,p.value,conf.low,conf.high,df,outcome,significant
1,Panel 1 (MTurk),control,0.00924123036204459,0.06471580041068613,0.14279712687473226,0.8864643713592636,-0.11767397667381405,0.13615643739790323,2060,cognitive_reflection_pre,FALSE
1,Panel 1 (MTurk),factcheck,0.0694112842422728,0.06517072227015673,1.0650685127370136,0.2869697457048238,-0.05839607743918171,0.19721864592372731,2060,cognitive_reflection_pre,FALSE
1,Panel 1 (MTurk),control,0.03906309066321839,0.26628179276293124,0.14669831631333494,0.8833845020182444,-0.4831464569885576,0.5612726383149944,2060,need_for_cognition_pre,FALSE
1,Panel 1 (MTurk),factcheck,0.40554579466372287,0.2565787574997171,1.5805899078148355,0.11412535392133284,-0.09763497297618272,0.9087265623036284,2060,need_for_cognition_pre,FALSE
1,Panel 2 (MTurk),control,0.05355447826971721,0.13158077711928778,0.4070083749480069,0.6840443074869015,-0.20449138602371064,0.31160034256314506,2051,lucid_pid_7n,FALSE
1,Panel 2 (MTurk),factcheck,0.3205198358413146,0.13185860772133984,2.4307843179921735,0.01515137893280609,0.06192911203722517,0.579110559645404,2051,lucid_pid_7n,TRUE
1,Panel 2 (MTurk),control,0.6267061486443065,0.6623559606273779,0.9461772610164116,0.3441696375717449,-0.6722542319821531,1.925666529270766,2051,lucid_age,FALSE
1,Panel 2 (MTurk),factcheck,0.14594999906666967,0.6683799382896151,0.21836382378584832,0.8271673740151788,-1.1648241324462667,1.456724130579606,2051,lucid_age,FALSE
1,Panel 2 (MTurk),control,-0.5294892874093219,0.3240246189994788,-1.6341020291738189,0.1023908997074392,-1.16494086850363,0.10596229368498622,2051,lucid_hhin,FALSE
1,Panel 2 (MTurk),factcheck,0.5133549931600513,0.3287592725155475,1.561492058405057,0.11856197187331728,-0.13138181777885816,1.1580918040989607,2051,lucid_hhin,FALSE
1,Panel 2 (MTurk),control,-0.07280331430450683,0.04602938899556199,-1.581670230546104,0.11387905727904966,-0.16307252935474306,0.0174659007457294,2051,political_knowledge_pre,FALSE
1,Panel 2 (MTurk),factcheck,-0.05117915001561909,0.04569169073461155,-1.1200975318002573,0.26280334683916984,-0.1407860978143225,0.03842779778308431,2051,political_knowledge_pre,FALSE
1,Panel 2 (MTurk),control,-0.03251067869008155,0.050062599928981,-0.6494005252663929,0.5161522402201912,-0.13068950959741438,0.06566815221725127,2051,political_interest_pre,FALSE
1,Panel 2 (MTurk),factcheck,-0.03560191518467863,0.05063806556971504,-0.7030662562665301,0.4820942542736134,-0.134909304015786,0.06370547364642874,2051,political_interest_pre,FALSE
1,Panel 2 (MTurk),control,-0.10541484921765196,0.0665228566473036,-1.584641047159913,0.11320207640450362,-0.23587424013049824,0.02504454169519428,2051,cognitive_reflection_pre,FALSE
1,Panel 2 (MTurk),factcheck,-0.05621652226782295,0.0664959121049634,-0.8454132064402019,0.39797878569658907,-0.18662307166484607,0.07419002712920017,2051,cognitive_reflection_pre,FALSE
1,Panel 2 (MTurk),control,0.02383511544151877,0.28568594285495774,0.08343118041905134,0.9335168382816432,-0.536429671364366,0.5840999022474035,2051,need_for_cognition_pre,FALSE
1,Panel 2 (MTurk),factcheck,-0.10978715699686574,0.2791891906175064,-0.3932357006875523,0.6941862737744079,-0.6573110246281088,0.4377367106343773,2051,need_for_cognition_pre,FALSE
1,Panel 3 (Lucid),control,-0.03586368110236251,0.11851890973766892,-0.30259881044926573,0.7622220198637237,-0.26827447037803875,0.1965471081733137,2384,lucid_pid_7n,FALSE
