fc,panel_factor,term,estimate,std.error,statistic,p.value,conf.low,conf.high,df,outcome,significant
1,Panel 2 (MTurk),control,-0.27586432761098484,0.14019509259316018,-1.9677174322465811,0.04923510972392898,-0.5508039094398886,-9.247457820811268e-4,2051,emotional_stability_pre,TRUE
1,Panel 2 (MTurk),factcheck,-0.17696634400079128,0.14145838681100653,-1.2510134463587843,0.21107225395868912,-0.45438339902477665,0.10045071102319413,2051,emotional_stability_pre,FALSE
1,Panel 2 (MTurk),control,-0.104112236378434,0.12378625859844496,-0.8410645701488378,0.40040980641473345,-0.34687210440024396,0.13864763164337596,2051,openness_to_experience_pre,FALSE
1,Panel 2 (MTurk),factcheck,-0.02615213685620365,0.12321193076902384,-0.2122532833709838,0.8319305304375609,-0.26778567834023687,0.21548140462782955,2051,openness_to_experience_pre,FALSE
1,Panel 3 (Lucid),control,0.13333200178416063,0.13424117032458846,0.9932273494172504,0.32069997056804156,-0.1299095047187638,0.39657350828708504,2384,extraversion_pre,FALSE
1,Panel 3 (Lucid),factcheck,0.16268258965758,0.1299888860685594,1.2515115297763004,0.21087069625846808,-0.0922203593750158,0.4175855386901758,2384,extraversion_pre,FALSE
1,Panel 3 (Lucid),control,-0.0678617751568243,0.10654552235625446,-0.6369275184546567,0.5242332111415506,-0.27679323596266125,0.14106968564901268,2384,agreeableness_pre,FALSE
1,Panel 3 (Lucid),factcheck,0.1657033212279731,0.10038969637640369,1.6506008804596926,0.09895181899314912,-0.03115681376337975,0.3625634562193259,2384,agreeableness_pre,FALSE
1,Panel 3 (Lucid),control,-0.07097964967920208,0.10151369838905425,-0.6992125280193268,0.4844874328132851,-0.2700439071644741,0.1280846078060699,2384,conscientiousness_pre,FALSE
1,Panel 3 (Lucid),factcheck,-0.05007919047464632,0.10232356611099426,-0.4894199095868445,0.624589470332084,-0.25073156581285494,0.15057318486356228,2384,conscientiousness_pre,FALSE
1,Panel 3 (Lucid),control,-0.03172985212784999,0.12870233662726413,-0.24653672154953232,0.8052880073190638,-0.2841099297321189,0.2206502254764189,2384,emotional_stability_pre,FALSE
1,Panel 3 (Lucid),factcheck,0.02750307776990915,0.1264745887403402,0.21745931766874207,0.8278690173031803,-0.22050847631475257,0.27551463185457087,2384,emotional_stability_pre,FALSE
1,Panel 3 (Lucid),control,0.02631768631467638,0.11084708324859747,0.2374233542587091,0.8123487744261884,-0.1910489614526306,0.24368433408198337,2384,openness_to_experience_pre,FALSE
1,Panel 3 (Lucid),factcheck,0.07451118208508237,0.10604710752529851,0.7026234267380375,0.4823590581497113,-0.13344290739236853,0.28246527156253326,2384,openness_to_experience_pre,FALSE
1,Panel 4 (MTurk),control,-0.13137042057108578,0.14056143279727526,-0.934612133333578,0.35007613026729656,-0.40699572535083706,0.1442548842086655,2567,extraversion_pre,FALSE
1,Panel 4 (MTurk),factcheck,0.06079068317381934,0.13990739441534342,0.4345065779250373,0.663957139647626,-0.21355212522858205,0.33513349157622074,2567,extraversion_pre,FALSE
1,Panel 4 (MTurk),control,-0.00725292821468682,0.1007040511204768,-0.07202220897756953,0.9425898442755812,-0.2047223494510868,0.19021649302171317,2567,agreeableness_pre,FALSE
1,Panel 4 (MTurk),factcheck,-0.01954773407401161,0.10032472814259431,-0.19484462540708689,0.8455300048353057,-0.2162733452246136,0.17717787707659038,2567,agreeableness_pre,FALSE
1,Panel 4 (MTurk),control,-0.07470347030823002,0.10433699815612196,-0.7159825529621757,0.474067245993686,-0.2792966958060205,0.12988975518956047,2567,conscientiousness_pre,FALSE
1,Panel 4 (MTurk),factcheck,-0.1265158891825456,0.10861528987743305,-1.164807361148808,0.2442052118802381,-0.3394983679495722,0.08646658958448103,2567,conscientiousness_pre,FALSE
1,Panel 4 (MTurk),control,0.15563864072957512,0.1283323598956436,1.212777828258876,0.2253263698390173,-0.09600681496492008,0.4072840964240703,2567,emotional_stability_pre,FALSE
1,Panel 4 (MTurk),factcheck,-0.16301560100215626,0.1326153322536721,-1.229236455784262,0.21909582694324076,-0.42305948817285466,0.09702828616854216,2567,emotional_stability_pre,FALSE
1,Panel 4 (MTurk),control,0.1719908283828869,0.10789249646726833,1.5940944367253962,0.11103799293987024,-0.03957433305886193,0.38355598982463573,2567,openness_to_experience_pre,FALSE
1,Panel 4 (MTurk),factcheck,0.1389143965056254,0.10582492875529276,1.3126812192507873,0.18940773366869904,-0.068596495074006,0.3464252880852568,2567,openness_to_experience_pre,FALSE
1,Panel 5 (Lucid),control,0.06981165527711253,0.1406775880668634,0.49625285901213617,0.619765686869286,-0.20606340280647928,0.34568671336070433,2196,extraversion_pre,FALSE
1,Panel 5 (Lucid),factcheck,-0.07601944339544867,0.13777255218644358,-0.5517749521876736,0.5811586933106034,-0.346197595857764,0.19415870906686664,2196,extraversion_pre,FALSE
1,Panel 5 (Lucid),control,-7.157047981038789e-4,0.10421015833026658,-0.00686789857698557,0.9945208766553112,-0.20507649799423353,0.20364508839802575,2196,agreeableness_pre,FALSE
