name,value,fc,panel,panel_factor,term,estimate,std.error,statistic,p.value,conf.low,conf.high,df,outcome,type2
grp_agree,high,2,panel_1_mturk,Panel 1 (MTurk),treatmentcontrol,2.6173350437296516,3.114683609361897,-0.8403213205548872,0.4011715480618653,-3.5036865606230414,8.738356648082345,453,outcome_w1,treatmentcontrol
grp_agree,high,2,panel_1_mturk,Panel 1 (MTurk),treatmentfactcheck,-3.5117712506385534,3.2266470369152835,-1.0883654798498978,0.27701248328167105,-9.852825013921207,2.8292825126440992,453,outcome_w1,treatmentfactcheck
grp_agree,high,2,panel_2_mturk,Panel 2 (MTurk),treatmentcontrol,7.298217855903853,3.429801371137332,-2.127883532066973,0.03377900613343784,0.5614995785407793,14.034936133266926,565,outcome_w1,treatmentcontrol
grp_agree,high,2,panel_2_mturk,Panel 2 (MTurk),treatmentfactcheck,-31.341184012438372,3.4225185678403762,-9.157345209733892,9.696463608816477e-19,-38.06359761475702,-24.618770410119723,565,outcome_w1,treatmentfactcheck
grp_agree,high,2,panel_3_lucid,Panel 3 (Lucid),treatmentcontrol,9.654717402905078,3.445752816243404,-2.8019181635410377,0.005238340171389488,2.8879776672143267,16.42145713859583,621,outcome_w1,treatmentcontrol
grp_agree,high,2,panel_3_lucid,Panel 3 (Lucid),treatmentfactcheck,-16.70459944349101,3.405573305977308,-4.905077043613143,1.1942488241732676e-6,-23.392435002597615,-10.016763884384403,621,outcome_w1,treatmentfactcheck
grp_agree,high,2,panel_4_mturk,Panel 4 (MTurk),treatmentcontrol,-2.81849377216616,2.3287853831163403,1.2102848946923999,0.22651539240689467,-7.389519054028636,1.7525315096963152,827,outcome_w1,treatmentcontrol
grp_agree,high,2,panel_4_mturk,Panel 4 (MTurk),treatmentfactcheck,-12.648045588820237,2.287102908920446,-5.5301602474854725,4.2923381008690484e-8,-17.137254982992346,-8.158836194648128,827,outcome_w1,treatmentfactcheck
grp_agree,high,2,panel_5_lucid,Panel 5 (Lucid),treatmentcontrol,6.128911031767643,3.467409774691054,-1.7675762110677353,0.07771371768426813,-0.6828207305970304,12.940642794132316,524,outcome_w1,treatmentcontrol
grp_agree,high,2,panel_5_lucid,Panel 5 (Lucid),treatmentfactcheck,-12.816013815649733,2.8427407025888973,-4.508330219487879,8.067503605995968e-6,-18.400582238260526,-7.231445393038941,524,outcome_w1,treatmentfactcheck
grp_agree,high,2,panel_6_mturk,Panel 6 (MTurk),treatmentcontrol,-8.185845280760413,4.204191795919165,1.9470675169258629,0.05290614192384169,-16.47532948732964,0.10363892580881107,203,outcome_w1,treatmentcontrol
grp_agree,high,2,panel_6_mturk,Panel 6 (MTurk),treatmentfactcheck,-12.797255566802017,4.317524757161897,-2.964025984002516,0.003399553928621548,-21.310200509205714,-4.284310624398319,203,outcome_w1,treatmentfactcheck
grp_agree,high,2,panel_7_lucid,Panel 7 (Lucid),treatmentcontrol,10.12777954303756,3.305946950778267,-3.0635033452830625,0.002280989118780053,3.635770465172734,16.619788620902387,630,outcome_w1,treatmentcontrol
grp_agree,high,2,panel_7_lucid,Panel 7 (Lucid),treatmentfactcheck,-10.315081587210122,3.4557650126029706,-2.984890914049893,0.002946748344529323,-17.101293878821352,-3.5288692955988914,630,outcome_w1,treatmentfactcheck
