fc,panel,panel_factor,target,lucid_pid_3,term,estimate,std.error,statistic,p.value,conf.low,conf.high,df,outcome
2,panel_1_lucid,Panel 1 (Lucid),w1_ft_joe_biden,Republican,treatmentcontrol,-0.8475658964105258,2.462412396164374,0.3442014415338202,0.730784467816239,-5.681054742292861,3.985922949471809,807,thermometer
2,panel_1_lucid,Panel 1 (Lucid),w1_ft_joe_biden,Republican,treatmentfactcheck,-0.5167495800512477,2.327201425758763,-0.2220476381337581,0.8243329785262175,-5.084831738445147,4.0513325783426515,807,thermometer
2,panel_1_lucid,Panel 1 (Lucid),w1_ft_scientists,Democrat,treatmentcontrol,2.0422764992016855,1.6830019724189624,-1.213472433586243,0.22528125679102234,-1.2609794841775366,5.345532482580907,863,thermometer
2,panel_1_lucid,Panel 1 (Lucid),w1_ft_scientists,Democrat,treatmentfactcheck,-0.4279422945764169,1.70682896280155,-0.25072359556988194,0.8020874961115787,-3.777963908559195,2.9220793194063615,863,thermometer
2,panel_1_lucid,Panel 1 (Lucid),w1_ft_scientists,Independent,treatmentcontrol,-1.4908826339381136,3.5061298862646315,0.425221735161236,0.6710322533391446,-8.395412672700516,5.413647404824288,256,thermometer
2,panel_1_lucid,Panel 1 (Lucid),w1_ft_scientists,Independent,treatmentfactcheck,-0.19576537236296515,4.0265373852032464,-0.04861878920641974,0.961261005095107,-8.125120310766201,7.73358956604027,256,thermometer
2,panel_1_lucid,Panel 1 (Lucid),w1_ft_scientists,Republican,treatmentcontrol,-1.3821700816990952,2.10882923453756,0.65542058079548,0.5123849592796577,-5.521646494484334,2.757306331086144,802,thermometer
2,panel_1_lucid,Panel 1 (Lucid),w1_ft_scientists,Republican,treatmentfactcheck,-0.8782308813360685,2.05086520510421,-0.42822457524283913,0.6686026003961557,-4.903928175025418,3.147466412353281,802,thermometer
2,panel_1_mturk,Panel 1 (MTurk),w1_ft_antifa,Democrat,treatmentcontrol,-0.6385518832952735,2.1865311109077163,0.29203878239362674,0.7703273234650536,-4.930106887823435,3.653003121232888,861,thermometer
2,panel_1_mturk,Panel 1 (MTurk),w1_ft_antifa,Democrat,treatmentfactcheck,3.3743462451037622,2.2804510440539074,1.4796837028806642,0.13932345839479449,-1.1015475767903045,7.850240066997829,861,thermometer
2,panel_1_mturk,Panel 1 (MTurk),w1_ft_antifa,Independent,treatmentcontrol,3.0576059866788174,7.531172102261974,-0.40599337595279106,0.6861453110438505,-11.996992535619256,18.11220450897689,62,thermometer
2,panel_1_mturk,Panel 1 (MTurk),w1_ft_antifa,Independent,treatmentfactcheck,5.312695561893172,6.512145947789934,0.8158133439402065,0.4177301457379824,-7.70489870250324,18.330289826289583,62,thermometer
2,panel_1_mturk,Panel 1 (MTurk),w1_ft_antifa,Republican,treatmentcontrol,1.862475678745593,1.7006300924470092,-1.0951680127368009,0.2736961069633349,-1.474574220844326,5.199525578335512,1042,thermometer
2,panel_1_mturk,Panel 1 (MTurk),w1_ft_antifa,Republican,treatmentfactcheck,-3.426219090101226,1.6275888697720462,-2.1050887934500864,0.035522493856959485,-6.619944344387067,-0.23249383581538607,1042,thermometer
2,panel_1_mturk,Panel 1 (MTurk),w1_ft_donald_trump,Democrat,treatmentcontrol,1.0790258576375735,2.046919609834931,-0.5271461822208978,0.5982267763678595,-2.938464828630394,5.09651654390554,868,thermometer
2,panel_1_mturk,Panel 1 (MTurk),w1_ft_donald_trump,Democrat,treatmentfactcheck,0.5224893696346706,2.161557040089548,0.2417189830961043,0.8090550118591922,-3.7200002888121597,4.764979028081501,868,thermometer
2,panel_1_mturk,Panel 1 (MTurk),w1_ft_donald_trump,Independent,treatmentcontrol,0.9818097793945331,8.55874848995034,-0.11471417585729637,0.9090365066084871,-16.121484321311407,18.08510388010047,63,thermometer
2,panel_1_mturk,Panel 1 (MTurk),w1_ft_donald_trump,Independent,treatmentfactcheck,5.419247385916478,8.731339678207645,0.6206661962129656,0.5370582672277596,-12.028942683565862,22.867437455398818,63,thermometer
2,panel_1_mturk,Panel 1 (MTurk),w1_ft_donald_trump,Republican,treatmentcontrol,-0.028979022609856887,1.605672302949682,0.01804790588753465,0.9856040781176092,-3.1796846307549105,3.121726585535197,1046,thermometer
2,panel_1_mturk,Panel 1 (MTurk),w1_ft_donald_trump,Republican,treatmentfactcheck,0.974301625006444,1.557095494748831,0.6257173232420179,0.5316368665708742,-2.0810848935939705,4.029688143606858,1046,thermometer
2,panel_1_mturk,Panel 1 (MTurk),w1_ft_joe_biden,Democrat,treatmentcontrol,-2.526154490202954,1.6899263232943067,1.4948311387200133,0.13532196476957056,-5.8429741795025505,0.7906651990966429,868,thermometer
2,panel_1_mturk,Panel 1 (MTurk),w1_ft_joe_biden,Democrat,treatmentfactcheck,0.3810512407618921,1.7195319691924051,0.22160171929856967,0.8246760664299199,-2.9938754724213394,3.7559779539451235,868,thermometer
2,panel_1_mturk,Panel 1 (MTurk),w1_ft_joe_biden,Independent,treatmentcontrol,-0.8347433699158089,9.067729341900328,0.09205649379703158,0.9269452562918019,-18.955154542440155,17.285667802608536,63,thermometer
2,panel_1_mturk,Panel 1 (MTurk),w1_ft_joe_biden,Independent,treatmentfactcheck,10.070319916856654,8.053108201150097,1.2504885896626188,0.21574578564438512,-6.022532694807861,26.16317252852117,63,thermometer
2,panel_1_mturk,Panel 1 (MTurk),w1_ft_joe_biden,Republican,treatmentcontrol,2.340865683878847,1.6679092921493708,-1.403473015527279,0.16077290627622154,-0.9319671204944666,5.61369848825216,1045,thermometer
2,panel_1_mturk,Panel 1 (MTurk),w1_ft_joe_biden,Republican,treatmentfactcheck,-4.340366854568069,1.561765115530735,-2.779141889779681,0.005548002353827855,-7.404919661422456,-1.2758140477136828,1045,thermometer
2,panel_1_mturk,Panel 1 (MTurk),w1_ft_scientists,Democrat,treatmentcontrol,-1.1702199088207523,1.3473330015172684,0.8685454208446878,0.38533672874464486,-3.814644229145623,1.4742044115041182,865,thermometer
2,panel_1_mturk,Panel 1 (MTurk),w1_ft_scientists,Democrat,treatmentfactcheck,0.8888908355714696,1.3342649490529306,0.6662026430375839,0.5054592143586092,-1.7298846839617181,3.5076663551046576,865,thermometer
2,panel_1_mturk,Panel 1 (MTurk),w1_ft_scientists,Independent,treatmentcontrol,-3.0564166981859757,8.114124636273614,0.37667854946699775,0.7076782339759313,-19.271200925917903,13.15836752954595,63,thermometer
2,panel_1_mturk,Panel 1 (MTurk),w1_ft_scientists,Independent,treatmentfactcheck,7.847967260288367,6.641815685331854,1.181599675766409,0.24180570364333348,-5.424642299660459,21.120576820237194,63,thermometer
2,panel_1_mturk,Panel 1 (MTurk),w1_ft_scientists,Republican,treatmentcontrol,0.1524562133392654,1.379664792212643,-0.11050235839878404,0.9120322381702312,-2.554778677763778,2.859691104442309,1043,thermometer
2,panel_1_mturk,Panel 1 (MTurk),w1_ft_scientists,Republican,treatmentfactcheck,0.2274761196732539,1.3507678151336842,0.16840504868761683,0.8662972866601351,-2.4230559367723226,2.87800817611883,1043,thermometer
2,panel_2_mturk,Panel 2 (MTurk),w1_ft_anthony_fauci,Democrat,treatmentcontrol,3.6201367245490226,1.7022485613280167,-2.12667926811156,0.03370394825625836,0.27953479100013556,6.96073865809791,950,thermometer
2,panel_2_mturk,Panel 2 (MTurk),w1_ft_anthony_fauci,Democrat,treatmentfactcheck,-1.2925675574172106,1.542064842804545,-0.8382057106408217,0.4021260197125972,-4.3188146711241044,1.7336795562896832,950,thermometer
2,panel_2_mturk,Panel 2 (MTurk),w1_ft_anthony_fauci,Independent,treatmentcontrol,-1.6287322713948156,6.92570616784664,0.23517201450970965,0.8145609855282876,-15.370835851342724,12.113371308553093,99,thermometer
2,panel_2_mturk,Panel 2 (MTurk),w1_ft_anthony_fauci,Independent,treatmentfactcheck,0.6585831466605466,6.95072206005826,0.09475032104146981,0.9247046605257491,-13.133157390672718,14.450323683993812,99,thermometer
2,panel_2_mturk,Panel 2 (MTurk),w1_ft_anthony_fauci,Republican,treatmentcontrol,-1.8911749151443147,1.9782784828856916,0.955970017115932,0.33934962161240323,-5.7738636105249475,1.9915137802363179,881,thermometer
2,panel_2_mturk,Panel 2 (MTurk),w1_ft_anthony_fauci,Republican,treatmentfactcheck,1.1370634605692949,1.981630580828251,0.573801934412035,0.5662482914963048,-2.752204264457558,5.026331185596147,881,thermometer
2,panel_2_mturk,Panel 2 (MTurk),w1_ft_black_lives_matter_protestors,Democrat,treatmentcontrol,4.2626517343003645,1.843692293590408,-2.312019065827559,0.020988819804576123,0.6444908858830307,7.880812582717699,954,thermometer
2,panel_2_mturk,Panel 2 (MTurk),w1_ft_black_lives_matter_protestors,Democrat,treatmentfactcheck,-2.7336892144451124,1.8268369056133429,-1.4964057306075182,0.13487869862535434,-6.31877214358301,0.8513937146927857,954,thermometer
2,panel_2_mturk,Panel 2 (MTurk),w1_ft_black_lives_matter_protestors,Independent,treatmentcontrol,-0.8650507616834617,6.84741874705153,0.12633238796093038,0.8997150996372624,-14.445290846960349,12.715189323593426,103,thermometer
2,panel_2_mturk,Panel 2 (MTurk),w1_ft_black_lives_matter_protestors,Independent,treatmentfactcheck,2.3787144566881424,7.234750094209487,0.32879013451922906,0.7429818761569671,-11.969706001553922,16.727134914930208,103,thermometer
2,panel_2_mturk,Panel 2 (MTurk),w1_ft_black_lives_matter_protestors,Republican,treatmentcontrol,-3.3287900010136444,2.230924414298787,1.4921124085057507,0.13602325275350444,-7.707262563732085,1.0496825617047958,892,thermometer
2,panel_2_mturk,Panel 2 (MTurk),w1_ft_black_lives_matter_protestors,Republican,treatmentfactcheck,2.0798193955475104,2.2735400857692647,0.9147933694090958,0.36054733321436483,-2.38229183600228,6.541930627097301,892,thermometer
2,panel_2_mturk,Panel 2 (MTurk),w1_ft_donald_trump,Democrat,treatmentcontrol,-2.6896910285392477,2.0275242138527383,1.3265888565780668,0.184960859534324,-6.668592413892831,1.2892103568143356,958,thermometer
2,panel_2_mturk,Panel 2 (MTurk),w1_ft_donald_trump,Democrat,treatmentfactcheck,4.219658943128634,2.0438523984875268,2.064561485091207,0.03923319661093225,0.2087144206229592,8.230603465634308,958,thermometer
2,panel_2_mturk,Panel 2 (MTurk),w1_ft_donald_trump,Independent,treatmentcontrol,2.477660377251496,6.564362736141229,-0.3774411129979625,0.7066224251486228,-10.541204870624387,15.49652562512738,103,thermometer
2,panel_2_mturk,Panel 2 (MTurk),w1_ft_donald_trump,Independent,treatmentfactcheck,2.7844262170638463,6.913942682720835,0.4027262511190062,0.6879842664235871,-10.92774840459519,16.496600838722884,103,thermometer
2,panel_2_mturk,Panel 2 (MTurk),w1_ft_donald_trump,Republican,treatmentcontrol,-1.499365810328465,1.9880076676499372,0.7542052451441974,0.450925038818351,-5.401083399453986,2.4023517787970565,892,thermometer
2,panel_2_mturk,Panel 2 (MTurk),w1_ft_donald_trump,Republican,treatmentfactcheck,3.859066240384497,1.8969240424023628,2.0343810053127775,0.04220856404562524,0.13611183637781554,7.582020644391179,892,thermometer
2,panel_2_mturk,Panel 2 (MTurk),w1_ft_joe_biden,Democrat,treatmentcontrol,0.030126627295916523,1.6844796931436437,-0.017884826643230708,0.9857344732961147,-3.275586856930627,3.3358401115224603,954,thermometer
2,panel_2_mturk,Panel 2 (MTurk),w1_ft_joe_biden,Democrat,treatmentfactcheck,0.9382903563268234,1.6713516103051398,0.5613961482081674,0.5746593560221216,-2.3416598725527265,4.218240585206374,954,thermometer
2,panel_2_mturk,Panel 2 (MTurk),w1_ft_joe_biden,Independent,treatmentcontrol,0.2250471483370733,7.0855632754081945,-0.031761363153461994,0.9747238236486674,-13.827496441303573,14.277590737977718,103,thermometer
2,panel_2_mturk,Panel 2 (MTurk),w1_ft_joe_biden,Independent,treatmentfactcheck,-6.943556509668677,6.462719992556404,-1.0744015704944805,0.2851532356481705,-19.760837348616374,5.87372432927902,103,thermometer
2,panel_2_mturk,Panel 2 (MTurk),w1_ft_joe_biden,Republican,treatmentcontrol,-4.0442841174471145,2.0691313315498907,1.9545806763351885,0.0509464084303142,-8.105248304857529,0.01668006996330007,887,thermometer
2,panel_2_mturk,Panel 2 (MTurk),w1_ft_joe_biden,Republican,treatmentfactcheck,1.534110606220648,2.138918683317925,0.7172365261875739,0.47341699298002204,-2.663821173310618,5.732042385751914,887,thermometer
2,panel_2_mturk,Panel 2 (MTurk),w1_ft_politifact,Democrat,treatmentcontrol,0.8445781305291317,1.657488403674015,-0.5095529649902989,0.6104862235078763,-2.408295742314482,4.097452003372745,925,thermometer
2,panel_2_mturk,Panel 2 (MTurk),w1_ft_politifact,Democrat,treatmentfactcheck,0.5463396555135479,1.5729614597290822,0.34733187652776076,0.7284210166944713,-2.5406473930842264,3.6333267041113224,925,thermometer
2,panel_2_mturk,Panel 2 (MTurk),w1_ft_politifact,Independent,treatmentcontrol,7.602293185532753,6.258220353713596,-1.2147691765154276,0.22746487744704139,-4.821845051835695,20.0264314229012,95,thermometer
2,panel_2_mturk,Panel 2 (MTurk),w1_ft_politifact,Independent,treatmentfactcheck,-0.70467899337152,6.942528223309487,-0.1015017830256081,0.9193660670218615,-14.487340115561919,13.07798212881888,95,thermometer
2,panel_2_mturk,Panel 2 (MTurk),w1_ft_politifact,Republican,treatmentcontrol,0.19159045795039245,1.8967164307288769,-0.10101165089647449,0.9195645654704875,-3.5311023290404133,3.914283244941198,867,thermometer
2,panel_2_mturk,Panel 2 (MTurk),w1_ft_politifact,Republican,treatmentfactcheck,2.0811782691967564,1.9120372489221396,1.0884611533430981,0.27669404463616754,-1.6715847478267691,5.833941286220282,867,thermometer
2,panel_3_lucid,Panel 3 (Lucid),w1_ft_amy_coney_barrett,Democrat,treatmentcontrol,-3.851897224753432,2.348422777814419,1.6402060400462626,0.10134168824318424,-8.461451205562646,0.7576567560557823,829,thermometer
2,panel_3_lucid,Panel 3 (Lucid),w1_ft_amy_coney_barrett,Democrat,treatmentfactcheck,0.2741262765551857,2.2591319896524964,0.12134141688523133,0.9034500212783803,-4.160165093147679,4.7084176462580505,829,thermometer
2,panel_3_lucid,Panel 3 (Lucid),w1_ft_amy_coney_barrett,Independent,treatmentcontrol,8.505077117292265,4.508256003998691,-1.8865559342123672,0.06037434676163367,-0.3737537767294068,17.383908011313935,251,thermometer
2,panel_3_lucid,Panel 3 (Lucid),w1_ft_amy_coney_barrett,Independent,treatmentfactcheck,-10.553976356758149,4.347480773331228,-2.427607367811597,0.01590282349265297,-19.116166828457402,-1.9917858850588974,251,thermometer
2,panel_3_lucid,Panel 3 (Lucid),w1_ft_amy_coney_barrett,Republican,treatmentcontrol,-4.489228540459224,1.965831086694469,2.2836288279517594,0.02264954967353379,-8.347910066861859,-0.6305470140565888,816,thermometer
2,panel_3_lucid,Panel 3 (Lucid),w1_ft_amy_coney_barrett,Republican,treatmentfactcheck,2.096459409017113,2.0623485215274955,1.0165398268690071,0.30967369455418037,-1.9516738181378015,6.144592636172027,816,thermometer
2,panel_3_lucid,Panel 3 (Lucid),w1_ft_anthony_fauci,Democrat,treatmentcontrol,-0.5585472856825546,1.9730568716781545,0.28308727117809357,0.7771798529429397,-4.431261105034123,3.314166533669013,838,thermometer
2,panel_3_lucid,Panel 3 (Lucid),w1_ft_anthony_fauci,Democrat,treatmentfactcheck,0.2845393246524231,1.9867178429363463,0.1432208029258333,0.886150231094321,-3.6149882337944432,4.184066883099289,838,thermometer
2,panel_3_lucid,Panel 3 (Lucid),w1_ft_anthony_fauci,Independent,treatmentcontrol,1.7804225691893896,4.3499500290533355,-0.4092972464736237,0.6826664631321233,-6.78614082060315,10.346985958981929,254,thermometer
2,panel_3_lucid,Panel 3 (Lucid),w1_ft_anthony_fauci,Independent,treatmentfactcheck,-1.0964460507943528,4.377372852392181,-0.25048038807001743,0.8024183570289178,-9.717014510275114,7.5241224086864085,254,thermometer
2,panel_3_lucid,Panel 3 (Lucid),w1_ft_anthony_fauci,Republican,treatmentcontrol,0.6639337717677823,2.477101026004625,-0.268028540135344,0.7887457586367824,-4.198378463624087,5.526246007159651,808,thermometer
2,panel_3_lucid,Panel 3 (Lucid),w1_ft_anthony_fauci,Republican,treatmentfactcheck,-0.21273871096531566,2.5657964886924924,-0.08291332219950362,0.9339409965626778,-5.24915165073845,4.8236742288078185,808,thermometer
2,panel_3_lucid,Panel 3 (Lucid),w1_ft_black_lives_matter_protestors,Democrat,treatmentcontrol,2.6921873953881272,2.2645886941710263,-1.1888195866727258,0.23483997221499636,-1.7526022301823723,7.136977020958627,857,thermometer
2,panel_3_lucid,Panel 3 (Lucid),w1_ft_black_lives_matter_protestors,Democrat,treatmentfactcheck,-1.875629727587608,2.225977559204426,-0.8426094503207687,0.39968199476627797,-6.244635890769204,2.493376435593988,857,thermometer
2,panel_3_lucid,Panel 3 (Lucid),w1_ft_black_lives_matter_protestors,Independent,treatmentcontrol,-4.857216620659836,4.608084808066362,1.05406406847317,0.29281368152525594,-13.930334148400888,4.215900907081217,265,thermometer
2,panel_3_lucid,Panel 3 (Lucid),w1_ft_black_lives_matter_protestors,Independent,treatmentfactcheck,8.310887863031903,4.507433230313094,1.8438182971053383,0.06632597737435338,-0.564051108466133,17.18582683452994,265,thermometer
2,panel_3_lucid,Panel 3 (Lucid),w1_ft_black_lives_matter_protestors,Republican,treatmentcontrol,2.9765404726868185,2.483058795168588,-1.1987394251309806,0.23098160563592704,-1.8974844366468533,7.85056538202049,806,thermometer
2,panel_3_lucid,Panel 3 (Lucid),w1_ft_black_lives_matter_protestors,Republican,treatmentfactcheck,-0.15759054893918392,2.621518006205665,-0.06011423479302264,0.9520795544687779,-5.303398649566794,4.988217551688426,806,thermometer
2,panel_3_lucid,Panel 3 (Lucid),w1_ft_donald_trump,Democrat,treatmentcontrol,-2.652726773200145,2.005231623004639,1.3229029219204609,0.18621566365582012,-6.588390091960797,1.2829365455605064,869,thermometer
2,panel_3_lucid,Panel 3 (Lucid),w1_ft_donald_trump,Democrat,treatmentfactcheck,0.873622207299439,1.9371333401234792,0.45098713093428633,0.6521113340922741,-2.9283847742424833,4.675629188841361,869,thermometer
2,panel_3_lucid,Panel 3 (Lucid),w1_ft_donald_trump,Independent,treatmentcontrol,6.026281008068575,5.1197486709162074,-1.1770657888544631,0.24022937318565923,-4.054455471633983,16.107017487771135,264,thermometer
2,panel_3_lucid,Panel 3 (Lucid),w1_ft_donald_trump,Independent,treatmentfactcheck,-13.59118723910521,4.492566672325455,-3.025261110275321,0.0027292656117443373,-22.43700832373719,-4.7453661544732295,264,thermometer
2,panel_3_lucid,Panel 3 (Lucid),w1_ft_donald_trump,Republican,treatmentcontrol,-4.665514415053406,2.193450732219114,2.1270203823239306,0.033714157892516715,-8.970907524537566,-0.3601213055692458,826,thermometer
2,panel_3_lucid,Panel 3 (Lucid),w1_ft_donald_trump,Republican,treatmentfactcheck,-0.9503630072263421,2.449445128902519,-0.38799113971259075,0.6981225581249857,-5.758232190304476,3.8575061758517912,826,thermometer
2,panel_3_lucid,Panel 3 (Lucid),w1_ft_joe_biden,Democrat,treatmentcontrol,-3.0188901559414143,1.9338272684555766,1.5610960736697066,0.11886600569544882,-6.814420529872553,0.776640217989724,867,thermometer
2,panel_3_lucid,Panel 3 (Lucid),w1_ft_joe_biden,Democrat,treatmentfactcheck,3.10216091832146,1.8899918945525074,1.6413620223783856,0.10108495852109965,-0.607333595108754,6.8116554317516735,867,thermometer
2,panel_3_lucid,Panel 3 (Lucid),w1_ft_joe_biden,Independent,treatmentcontrol,-3.6195662535761577,4.598757341789315,0.7870748518702735,0.43194405443982686,-12.674475757245084,5.435343250092767,264,thermometer
2,panel_3_lucid,Panel 3 (Lucid),w1_ft_joe_biden,Independent,treatmentfactcheck,2.659675432351628,4.611206773518233,0.5767851156937739,0.5645760998788094,-6.419746884083711,11.739097748786968,264,thermometer
2,panel_3_lucid,Panel 3 (Lucid),w1_ft_joe_biden,Republican,treatmentcontrol,3.297017527626304,2.2934465501940595,-1.4375820214111061,0.15093185714288748,-1.2046593927383826,7.79869444799099,825,thermometer
2,panel_3_lucid,Panel 3 (Lucid),w1_ft_joe_biden,Republican,treatmentfactcheck,1.699811168987231,2.5124459557130483,0.67655631163808,0.4988771396516637,-3.23172733647304,6.631349674447502,825,thermometer
2,panel_3_lucid,Panel 3 (Lucid),w1_ft_politifact,Democrat,treatmentcontrol,0.9511257447077622,2.2216840404500853,-0.42811026563213556,0.6686890244443846,-3.410062249129668,5.312313738545193,780,thermometer
2,panel_3_lucid,Panel 3 (Lucid),w1_ft_politifact,Democrat,treatmentfactcheck,1.3892669452528994,2.139797462197531,0.6492516089939413,0.5163668845609157,-2.8111768764028193,5.589710766908618,780,thermometer
2,panel_3_lucid,Panel 3 (Lucid),w1_ft_politifact,Independent,treatmentcontrol,-6.894235501261942,3.7593501803114497,1.8338902125608254,0.06789827242308269,-14.299460380954217,0.5109893784303328,242,thermometer
2,panel_3_lucid,Panel 3 (Lucid),w1_ft_politifact,Independent,treatmentfactcheck,4.154931464100186,3.9092606482736745,1.0628432938936931,0.2889124615613157,-3.5455893241494048,11.855452252349778,242,thermometer
2,panel_3_lucid,Panel 3 (Lucid),w1_ft_politifact,Republican,treatmentcontrol,-2.0729376413346925,2.177809953719667,0.9518450578270825,0.34148180162786446,-6.3482569297568805,2.2023816470874955,751,thermometer
2,panel_3_lucid,Panel 3 (Lucid),w1_ft_politifact,Republican,treatmentfactcheck,3.835954345481995,2.2503080183061144,1.7046352384992398,0.08867607258068022,-0.5816879098135521,8.253596600777541,751,thermometer
2,panel_4_mturk,Panel 4 (MTurk),w1_ft_amy_coney_barrett,Democrat,treatmentcontrol,-0.3732957053360133,1.6771774245569036,0.2225737717848396,0.8239014259291116,-3.6634972497288074,2.916905839056781,1330,thermometer
2,panel_4_mturk,Panel 4 (MTurk),w1_ft_amy_coney_barrett,Democrat,treatmentfactcheck,-0.30909399733501425,1.6727126933018146,-0.1847860655166578,0.8534250100856893,-3.590536858564235,2.972348863894206,1330,thermometer
2,panel_4_mturk,Panel 4 (MTurk),w1_ft_amy_coney_barrett,Independent,treatmentcontrol,1.414308446902324,4.809334447279403,-0.29407571097543145,0.7690426874475618,-8.07634023799836,10.904957131803007,178,thermometer
2,panel_4_mturk,Panel 4 (MTurk),w1_ft_amy_coney_barrett,Independent,treatmentfactcheck,2.388267920980627,5.087943976980476,0.4693974485147503,0.6393600391029115,-7.652183485199731,12.428719327160984,178,thermometer
2,panel_4_mturk,Panel 4 (MTurk),w1_ft_amy_coney_barrett,Republican,treatmentcontrol,-0.02802546682794588,1.5952900461527049,0.017567630974401015,0.9859876558585529,-3.1589283678245055,3.1028774341686134,904,thermometer
2,panel_4_mturk,Panel 4 (MTurk),w1_ft_amy_coney_barrett,Republican,treatmentfactcheck,-1.5158487591814163,1.64472041301864,-0.921645251790425,0.35695954089406123,-4.743763284735599,1.7120657663727668,904,thermometer
2,panel_4_mturk,Panel 4 (MTurk),w1_ft_donald_trump,Democrat,treatmentcontrol,-0.6593266015248084,1.5559212565769234,0.4237531936386987,0.6718132730079538,-3.7116107349914884,2.392957531941872,1351,thermometer
2,panel_4_mturk,Panel 4 (MTurk),w1_ft_donald_trump,Democrat,treatmentfactcheck,-0.14548518061029236,1.5184383025933477,-0.09581237536080166,0.9236837980388557,-3.124238198517029,2.8332678372964444,1351,thermometer
2,panel_4_mturk,Panel 4 (MTurk),w1_ft_donald_trump,Independent,treatmentcontrol,-1.4889865835327118,5.047853933170193,0.29497418175045864,0.7683498131616575,-11.448826803788219,8.470853636722794,182,thermometer
2,panel_4_mturk,Panel 4 (MTurk),w1_ft_donald_trump,Independent,treatmentfactcheck,-1.2602547991809723,5.199176337697574,-0.24239508670695883,0.8087469740684348,-11.518666846353637,8.998157247991694,182,thermometer
2,panel_4_mturk,Panel 4 (MTurk),w1_ft_donald_trump,Republican,treatmentcontrol,-1.500019266142578,1.978893965302861,0.758008914294206,0.4486399761222739,-5.383695028007548,2.3836564957223914,919,thermometer
2,panel_4_mturk,Panel 4 (MTurk),w1_ft_donald_trump,Republican,treatmentfactcheck,1.5287342599037221,1.9893903213061492,0.7684435997959516,0.4424211049488316,-2.375541111699123,5.433009631506567,919,thermometer
2,panel_4_mturk,Panel 4 (MTurk),w1_ft_hunter_biden,Democrat,treatmentcontrol,-0.3148045154777155,1.3381700712301776,0.23525000464874857,0.814051352906275,-2.9399877567466417,2.310378725791211,1314,thermometer
2,panel_4_mturk,Panel 4 (MTurk),w1_ft_hunter_biden,Democrat,treatmentfactcheck,0.9424539592197267,1.402841348301251,0.6718179217920663,0.5018177145086652,-1.8095995180591622,3.6945074364986157,1314,thermometer
2,panel_4_mturk,Panel 4 (MTurk),w1_ft_hunter_biden,Independent,treatmentcontrol,-1.3955991989780383,4.152757292973104,0.33606567890195194,0.7372127627689185,-9.589947890207709,6.798749492251632,180,thermometer
2,panel_4_mturk,Panel 4 (MTurk),w1_ft_hunter_biden,Independent,treatmentfactcheck,-0.25095293927707796,4.197245216817768,-0.05978991607913329,0.9523892861722116,-8.533086573091499,8.031180694537344,180,thermometer
2,panel_4_mturk,Panel 4 (MTurk),w1_ft_hunter_biden,Republican,treatmentcontrol,1.0198252516828936,2.0864757823863442,-0.48877885873014976,0.6251161675061234,-3.0750444703586983,5.114694973724486,909,thermometer
2,panel_4_mturk,Panel 4 (MTurk),w1_ft_hunter_biden,Republican,treatmentfactcheck,0.9641789512394991,2.1437425420478493,0.44976434078620725,0.6529876016718207,-3.2430812055231364,5.171439108002135,909,thermometer
2,panel_4_mturk,Panel 4 (MTurk),w1_ft_joe_biden,Democrat,treatmentcontrol,-0.2777746431430286,1.4301553315142088,0.19422690460408135,0.8460275474176518,-3.0833522837719505,2.5278029974858933,1345,thermometer
2,panel_4_mturk,Panel 4 (MTurk),w1_ft_joe_biden,Democrat,treatmentfactcheck,1.1134339521639223,1.3903313414736533,0.8008407197263931,0.4233653013046069,-1.6140197997122196,3.840887704040064,1345,thermometer
2,panel_4_mturk,Panel 4 (MTurk),w1_ft_joe_biden,Independent,treatmentcontrol,-0.13990611759526242,4.753523522698071,0.02943208694081576,0.9765520551646587,-9.518664666759067,9.23885243156854,183,thermometer
2,panel_4_mturk,Panel 4 (MTurk),w1_ft_joe_biden,Independent,treatmentfactcheck,3.091231371028387,5.156786093195393,0.5994492141350217,0.5496148026595842,-7.083169034655111,13.265631776711885,183,thermometer
2,panel_4_mturk,Panel 4 (MTurk),w1_ft_joe_biden,Republican,treatmentcontrol,0.6003128021256016,2.1825188709149335,-0.2750550339452252,0.7833358499150922,-3.6829929048049697,4.883618509056173,918,thermometer
2,panel_4_mturk,Panel 4 (MTurk),w1_ft_joe_biden,Republican,treatmentfactcheck,1.889629734818837,2.215489532351009,0.852917473644581,0.3939275462531153,-2.4583825935171273,6.2376420631548015,918,thermometer
2,panel_4_mturk,Panel 4 (MTurk),w1_ft_politifact,Democrat,treatmentcontrol,1.6943855338818934,1.4355675932437204,-1.1802896233212983,0.23810571383130885,-1.1219550759778798,4.510726143741667,1272,thermometer
2,panel_4_mturk,Panel 4 (MTurk),w1_ft_politifact,Democrat,treatmentfactcheck,3.0509571760667327,1.4669039719208548,2.079861554994374,0.037738083922556884,0.17313989575987598,5.928774456373589,1272,thermometer
2,panel_4_mturk,Panel 4 (MTurk),w1_ft_politifact,Independent,treatmentcontrol,-9.07744672654135,4.303603549217368,2.1092664839427715,0.03638616255437038,-17.57283203571636,-0.5820614173663383,170,thermometer
2,panel_4_mturk,Panel 4 (MTurk),w1_ft_politifact,Independent,treatmentfactcheck,4.611006940991687,4.430438618723885,1.0407563083042581,0.2994665508231001,-4.134752914502724,13.356766796486099,170,thermometer
