fc,panel,panel_factor,lucid_pid_3,term,estimate,std.error,statistic,p.value,conf.low,conf.high,df,outcome
2,panel_1_lucid,Panel 1 (Lucid),Democrat,treatmentfactcheck,-8.688223663959462,2.6576684669187842,-3.2691149299115967,0.0011196243913036191,-13.90414931121406,-3.4722980167048654,903,outcome_w1
2,panel_1_lucid,Panel 1 (Lucid),Republican,treatmentcontrol,8.095342380039918,3.2556435266344583,-2.4865567479399466,0.013090925543355232,1.705234614388286,14.485450145691551,844,outcome_w1
2,panel_1_lucid,Panel 1 (Lucid),Republican,treatmentfactcheck,-13.429888380114956,3.142338012615344,-4.2738522482937356,2.1401969337739027e-5,-19.597602496369362,-7.262174263860551,844,outcome_w1
2,panel_1_mturk,Panel 1 (MTurk),Democrat,treatmentcontrol,1.495156236678334,3.0807274437295846,-0.485325710887384,0.6275653018503762,-4.551218356872971,7.5415308302296395,886,outcome_w1
2,panel_1_mturk,Panel 1 (MTurk),Democrat,treatmentfactcheck,-2.6254686142733177,3.1537744505831578,-0.8324845848718978,0.4053598076272299,-8.815208557223958,3.564271328677323,886,outcome_w1
2,panel_1_mturk,Panel 1 (MTurk),Republican,treatmentcontrol,6.235154061624665,2.603926626008769,-2.394519876000403,0.0168150246844462,1.1257175433260853,11.344590579923246,1060,outcome_w1
2,panel_1_mturk,Panel 1 (MTurk),Republican,treatmentfactcheck,-4.583643293382918,2.5588019399903428,-1.7913239871157114,0.07352652061924192,-9.604535950147003,0.4372493633811674,1060,outcome_w1
2,panel_2_mturk,Panel 2 (MTurk),Democrat,treatmentcontrol,8.87928718501813,2.4713214561111077,-3.5929308844308143,3.433410502952211e-4,4.029559634813272,13.72901473522299,974,outcome_w1
2,panel_2_mturk,Panel 2 (MTurk),Democrat,treatmentfactcheck,-28.007441412924134,2.660636346515825,-10.526595056705375,1.2889496470134492e-24,-33.22868098856357,-22.786201837284697,974,outcome_w1
2,panel_2_mturk,Panel 2 (MTurk),Republican,treatmentcontrol,1.775333957287502,2.7373669600861312,-0.6485553391904902,0.5167899937193019,-3.5969757199114034,7.147643634486407,907,outcome_w1
2,panel_2_mturk,Panel 2 (MTurk),Republican,treatmentfactcheck,-11.730443176095358,3.0610144372436436,-3.8322077260956298,1.357537547258831e-4,-17.737937868269242,-5.722948483921476,907,outcome_w1
2,panel_3_lucid,Panel 3 (Lucid),Democrat,treatmentcontrol,2.3018620939773715,2.8431562399450554,-0.809615054437478,0.41837568501927136,-3.2781341671182993,7.881858355073042,899,outcome_w1
2,panel_3_lucid,Panel 3 (Lucid),Democrat,treatmentfactcheck,-11.99564723474792,2.7843535021587624,-4.308234290454666,1.826958630612948e-5,-17.460236874012622,-6.531057595483221,899,outcome_w1
2,panel_3_lucid,Panel 3 (Lucid),Republican,treatmentcontrol,11.509581561967204,2.786950705429193,-4.129811675371817,3.9843467669370973e-5,6.039569181355467,16.97959394257894,861,outcome_w1
2,panel_3_lucid,Panel 3 (Lucid),Republican,treatmentfactcheck,-18.004041359308975,2.968233304188397,-6.0655748771176246,1.967112295122301e-9,-23.829861274539308,-12.178221444078641,861,outcome_w1
2,panel_4_mturk,Panel 4 (MTurk),Democrat,treatmentcontrol,-8.38218641842702,2.159074560175237,3.882305212167706,1.0841129473364285e-4,-12.617647632772321,-4.1467252040817195,1366,outcome_w1
2,panel_4_mturk,Panel 4 (MTurk),Democrat,treatmentfactcheck,-8.758020216103134,2.091712688215752,-4.187009174560105,3.0074045354722087e-5,-12.861337501159149,-4.654702931047119,1366,outcome_w1
2,panel_4_mturk,Panel 4 (MTurk),Republican,treatmentcontrol,-1.1899230189278176,2.9196287135852015,0.4075597055855208,0.6836904476984496,-6.919723149212124,4.539877111356488,933,outcome_w1
2,panel_4_mturk,Panel 4 (MTurk),Republican,treatmentfactcheck,-6.564542243155738,3.2207574135377297,-2.0381982870126016,0.04181167933963122,-12.88531041543522,-0.24377407087625613,933,outcome_w1
2,panel_5_lucid,Panel 5 (Lucid),Democrat,treatmentcontrol,0.2073509485094819,2.807326431524827,-0.07386064768992938,0.9411391729259635,-5.302991816468292,5.717693713487255,825,outcome_w1
2,panel_5_lucid,Panel 5 (Lucid),Democrat,treatmentfactcheck,-8.203010670731729,2.2374458608769268,-3.66623872969007,2.6190237262618826e-4,-12.5947669955621,-3.8112543459013573,825,outcome_w1
2,panel_5_lucid,Panel 5 (Lucid),Republican,treatmentcontrol,11.128677685950404,3.481593897531086,-3.1964318681285944,0.001443654132267978,4.2949854347432215,17.962369937157586,836,outcome_w1
2,panel_5_lucid,Panel 5 (Lucid),Republican,treatmentfactcheck,-11.805303452821564,2.7867687789027196,-4.236197686077802,2.5259629946092807e-5,-17.275189019831057,-6.33541788581207,836,outcome_w1
2,panel_6_mturk,Panel 6 (MTurk),Democrat,treatmentcontrol,-6.009056732740948,3.6951743198907443,1.6261903262302977,0.10470065164802722,-13.273556322684374,1.2554428572024783,398,outcome_w1
2,panel_6_mturk,Panel 6 (MTurk),Democrat,treatmentfactcheck,-5.632547277284121,4.020741075817012,-1.4008729164783609,0.16203126976931842,-13.537092331982649,2.2719977774144064,398,outcome_w1
2,panel_6_mturk,Panel 6 (MTurk),Republican,treatmentcontrol,-6.59996689837803,4.517607898301147,1.4609428367742932,0.1449438927159533,-15.485577755810091,2.285643959054031,344,outcome_w1
