fc,panel_factor,term,estimate,std.error,statistic,p.value,conf.low,conf.high,df,outcome
1,Panel 2 (MTurk),factcheck,-0.0586701041776285,0.11690209873838968,-0.5018738312724725,0.6158101436477725,-0.2879292996854616,0.17058909133020458,2051,agreeableness_pre
1,Panel 2 (MTurk),control,-0.3008745034959387,0.12774073014218318,-2.3553529337200994,0.018598822951343612,-0.5513895698808241,-0.050359437111053285,2051,conscientiousness_pre
1,Panel 2 (MTurk),factcheck,-0.21966958666846506,0.12570282461092555,-1.7475310308132275,0.08069491624900764,-0.4661880731145879,0.02684889977765778,2051,conscientiousness_pre
1,Panel 2 (MTurk),control,-0.27586432761098484,0.14019509259316018,-1.9677174322465811,0.049235109723928985,-0.5508039094398886,-9.247457820811267e-4,2051,emotional_stability_pre
1,Panel 2 (MTurk),factcheck,-0.17696634400079128,0.14145838681100653,-1.2510134463587843,0.21107225395868912,-0.45438339902477665,0.10045071102319411,2051,emotional_stability_pre
1,Panel 2 (MTurk),control,-0.10411223637843399,0.12378625859844496,-0.8410645701488378,0.40040980641473345,-0.34687210440024396,0.13864763164337596,2051,openness_to_experience_pre
1,Panel 2 (MTurk),factcheck,-0.026152136856203656,0.12321193076902384,-0.21225328337098381,0.8319305304375609,-0.26778567834023687,0.21548140462782955,2051,openness_to_experience_pre
1,Panel 3 (Lucid),control,-0.035863681102362516,0.11851890973766893,-0.30259881044926573,0.7622220198637237,-0.26827447037803875,0.1965471081733137,2384,lucid_pid_7n
1,Panel 3 (Lucid),factcheck,-0.05966489206534447,0.11461668167491061,-0.5205602813958015,0.6027214649203987,-0.28442356990996936,0.16509378577928044,2384,lucid_pid_7n
1,Panel 3 (Lucid),control,1.09425237860891,0.8463459076758958,1.292913888617689,0.1961661234893612,-0.5653977214347987,2.753902478652619,2384,lucid_age
1,Panel 3 (Lucid),factcheck,0.7569024090820675,0.8208465247584222,0.9220997911940071,0.3565698319922822,-0.8527444322157574,2.3665492503798924,2384,lucid_age
1,Panel 3 (Lucid),control,-0.010150098425196796,0.009923256899475253,-1.0228595841082717,0.30647802062154483,-0.029609203924032983,0.009309007073639389,2384,race_asian
1,Panel 3 (Lucid),factcheck,-0.006931276740567821,0.009856793096375304,-0.7031979542227278,0.4820010585119958,-0.026260049409217563,0.01239749592808192,2384,race_asian
1,Panel 3 (Lucid),control,-0.016291420603674937,0.01459820023629394,-1.1159882958154885,0.26453961622371897,-0.04491790093859409,0.012335059731244213,2384,race_black
1,Panel 3 (Lucid),factcheck,-0.0019736362310381573,0.014695986073004753,-0.13429763890859664,0.8931785563632118,-0.030791870637440464,0.026844598175364148,2384,race_black
1,Panel 3 (Lucid),control,0.024432004593176092,0.0163186776948546,1.497180411920243,0.13447869940964916,-0.007568262464554991,0.056432271650907175,2384,race_hispanic
1,Panel 3 (Lucid),factcheck,0.006820364157915561,0.015310107183173981,0.44548115021763107,0.656012527600295,-0.02320213691142856,0.03684286522725968,2384,race_hispanic
1,Panel 3 (Lucid),control,0.00688976377952757,0.010619255492746352,0.6487991351402865,0.5165307080902055,-0.013934166815615462,0.027713694374670604,2384,race_other
1,Panel 3 (Lucid),factcheck,-0.006660832360948915,0.00956680785746091,-0.6962439781576988,0.4863439227327827,-0.02542095570263839,0.01209929098074056,2384,race_other
1,Panel 3 (Lucid),control,-0.004880249343831635,0.02319039100710059,-0.21044273649104783,0.8333401245053562,-0.05035566832550643,0.04059516963784316,2384,race_white
1,Panel 3 (Lucid),factcheck,0.008745381174640056,0.02237912186547492,0.3907830355100694,0.6959925331030921,-0.035139171826765805,0.05262993417604592,2384,race_white
1,Panel 3 (Lucid),control,0.46800155839895147,0.3594036398497852,1.3021614321840351,0.19298699750905496,-0.23677444562373223,1.1727775624216352,2384,lucid_hhin
1,Panel 3 (Lucid),factcheck,0.2825885477440729,0.3488795850514185,0.8099887750738539,0.4180274677624809,-0.4015502103953787,0.9667273058835244,2384,lucid_hhin
1,Panel 3 (Lucid),control,-0.013234485232381967,0.04634706539223285,-0.2855517414183443,0.7752462765134346,-0.10411920626349928,0.07765023579873535,2384,political_knowledge_pre
1,Panel 3 (Lucid),factcheck,0.09687563184430777,0.04438064536538626,2.1828351310966707,0.02914520644536129,0.009846980966877139,0.1839042827217384,2384,political_knowledge_pre
1,Panel 3 (Lucid),control,0.03504347112861066,0.06259793708154984,0.5598183065195514,0.5756559692976304,-0.08770855212534762,0.15779549438256893,2384,political_interest_pre
1,Panel 3 (Lucid),factcheck,0.09323645954881438,0.06016355925841403,1.5497164844976323,0.12134231181057419,-0.02474184723641759,0.21121476633404634,2384,political_interest_pre
1,Panel 3 (Lucid),control,-0.02037384661298084,0.04398275390255558,-0.4632235320716704,0.6432464335429331,-0.10662224842191079,0.06587455519594909,2384,cognitive_reflection_pre
1,Panel 3 (Lucid),factcheck,-0.009492795986476902,0.042884591721093844,-0.2213567998551712,0.8248335841644908,-0.09358774616552654,0.07460215419257274,2384,cognitive_reflection_pre
1,Panel 3 (Lucid),control,-0.0832985049857773,0.22864996321368802,-0.36430578782962464,0.7156619868725387,-0.5316718365998617,0.3650748266283071,2384,need_for_cognition_pre
1,Panel 3 (Lucid),factcheck,0.6079164561382219,0.22637270486985983,2.685467121522928,0.007293048102782151,0.1640087360476083,1.0518241762288354,2384,need_for_cognition_pre
1,Panel 3 (Lucid),control,0.13333200178416063,0.13424117032458846,0.9932273494172503,0.32069997056804156,-0.1299095047187638,0.39657350828708504,2384,extraversion_pre
1,Panel 3 (Lucid),factcheck,0.16268258965758,0.1299888860685594,1.2515115297763004,0.21087069625846808,-0.0922203593750158,0.4175855386901758,2384,extraversion_pre
1,Panel 3 (Lucid),control,-0.0678617751568243,0.10654552235625446,-0.6369275184546567,0.5242332111415506,-0.27679323596266125,0.14106968564901268,2384,agreeableness_pre
1,Panel 3 (Lucid),factcheck,0.1657033212279731,0.10038969637640367,1.6506008804596926,0.09895181899314912,-0.031156813763379754,0.36256345621932595,2384,agreeableness_pre
1,Panel 3 (Lucid),control,-0.07097964967920208,0.10151369838905425,-0.6992125280193268,0.4844874328132851,-0.2700439071644741,0.1280846078060699,2384,conscientiousness_pre
1,Panel 3 (Lucid),factcheck,-0.05007919047464632,0.10232356611099426,-0.4894199095868445,0.624589470332084,-0.25073156581285494,0.15057318486356228,2384,conscientiousness_pre
1,Panel 3 (Lucid),control,-0.03172985212784999,0.12870233662726413,-0.24653672154953232,0.8052880073190638,-0.2841099297321189,0.2206502254764189,2384,emotional_stability_pre
1,Panel 3 (Lucid),factcheck,0.02750307776990915,0.1264745887403402,0.21745931766874207,0.8278690173031803,-0.22050847631475257,0.27551463185457087,2384,emotional_stability_pre
1,Panel 3 (Lucid),control,0.026317686314676386,0.11084708324859749,0.23742335425870914,0.8123487744261884,-0.1910489614526306,0.24368433408198334,2384,openness_to_experience_pre
1,Panel 3 (Lucid),factcheck,0.07451118208508237,0.10604710752529851,0.7026234267380375,0.48235905814971125,-0.13344290739236853,0.28246527156253326,2384,openness_to_experience_pre
1,Panel 4 (MTurk),control,-0.045844055403221076,0.11155082386475622,-0.410970119403172,0.6811287488354202,-0.2645827891674076,0.17289467836096545,2567,lucid_pid_7n
1,Panel 4 (MTurk),factcheck,0.03040152611982191,0.109406955543813,0.27787562471425636,0.7811302137571846,-0.18413332079141922,0.24493637303106305,2567,lucid_pid_7n
1,Panel 4 (MTurk),control,0.34040733168804743,0.6446583412992681,0.5280430111273795,0.5975151253193047,-0.9236958313444801,1.6045104947205748,2567,lucid_age
1,Panel 4 (MTurk),factcheck,-0.24248958571694898,0.6299907359883288,-0.3849097643261874,0.7003361587004845,-1.4778312093729717,0.9928520379390738,2567,lucid_age
1,Panel 4 (MTurk),control,4.3731983407147495e-4,0.01193033893380667,0.03665611149003101,0.9707620532326116,-0.02295674523282886,0.023831384900971808,2567,race_asian
1,Panel 4 (MTurk),factcheck,0.03245763624849884,0.012961969736098835,2.5040666587968454,0.01233907614292282,0.007040658148888795,0.05787461434810888,2567,race_asian
1,Panel 4 (MTurk),control,0.011122829220276548,0.014050504231444256,0.79163203234971935,0.428648404978495,-0.016428643712461506,0.0386743021530146,2567,race_black
1,Panel 4 (MTurk),factcheck,0.012680878569945571,0.013850975972183174,0.9155223859612852,0.3600034488825625,-0.014479341682903215,0.03984109882279436,2567,race_black
1,Panel 4 (MTurk),control,0.014847781761934676,0.015970463586458438,0.9297026151779527,0.3526124967506229,-0.016468517495203058,0.046164081019072406,2567,race_hispanic
1,Panel 4 (MTurk),factcheck,0.0017986036844442564,0.01532635971594649,0.11735361284603532,0.9065890223508686,-0.028254679665081626,0.03185188703397014,2567,race_hispanic
1,Panel 4 (MTurk),control,0.0031526400899949433,0.00645265876943749,0.488580010603873,0.6251808025933279,-0.009500304637247615,0.0158055848172375,2567,race_other
1,Panel 4 (MTurk),factcheck,0.006408757321197202,0.006607239094834563,0.9699599528958274,0.332157835098537,-0.00654730219687116,0.019364816839265563,2567,race_other
1,Panel 4 (MTurk),control,-0.029560570906278116,0.02223178214105866,-1.3296536786263444,0.18375054420689974,-0.07315461805336373,0.014033476240807502,2567,race_white
1,Panel 4 (MTurk),factcheck,-0.0533458758240869,0.022062693549708245,-2.4179221682020025,0.015678626111269734,-0.0966083590876928,-0.010083392560480985,2567,race_white
1,Panel 4 (MTurk),control,-0.42368276734866017,0.3081170519674948,-1.3750708201419413,0.16922948724611023,-1.0278659680055722,0.18050043330825183,2567,lucid_hhin
1,Panel 4 (MTurk),factcheck,0.11417783184829007,0.30530694435182015,0.37397718578165506,0.708452175426338,-0.4844950609480633,0.7128507246446435,2567,lucid_hhin
1,Panel 4 (MTurk),control,0.02103970033783701,0.039097992991429714,0.5381273750406809,0.5905357673920746,-0.05562710662393929,0.0977065072996133,2567,political_knowledge_pre
1,Panel 4 (MTurk),factcheck,0.03386463431892838,0.03788847662423727,0.8937977278628607,0.3715139131366856,-0.04043044584191013,0.10815971447976688,2567,political_knowledge_pre
1,Panel 4 (MTurk),control,-0.05432327919566862,0.047382961339515466,-1.1464728598625011,0.2517064051944942,-0.1472359857658046,0.03858942737446734,2567,political_interest_pre
1,Panel 4 (MTurk),factcheck,-0.06099749588121089,0.046242619898521915,-1.3190752603349056,0.1872616043131626,-0.15167411997145255,0.02967912820903077,2567,political_interest_pre
1,Panel 4 (MTurk),control,-0.001706230169268849,0.05899843940160425,-0.028919920366952182,0.9769307061894945,-0.11739559472668593,0.11398313438814822,2567,cognitive_reflection_pre
1,Panel 4 (MTurk),factcheck,0.0036841567500729916,0.0581201564596429,0.06338862409345324,0.9494619809900825,-0.1102829928388179,0.1176513063389639,2567,cognitive_reflection_pre
1,Panel 4 (MTurk),control,0.1073502042387139,0.2579751286556472,0.4161261777371109,0.6773524618793763,-0.39851027289414764,0.6132106813715754,2567,need_for_cognition_pre
1,Panel 4 (MTurk),factcheck,-0.09294493775179251,0.2606023746476187,-0.35665422418913406,0.7213799913163319,-0.6039571514802314,0.41806727597664645,2567,need_for_cognition_pre
1,Panel 4 (MTurk),control,-0.13137042057108578,0.14056143279727526,-0.934612133333578,0.35007613026729656,-0.40699572535083706,0.1442548842086655,2567,extraversion_pre
1,Panel 4 (MTurk),factcheck,0.06079068317381934,0.13990739441534342,0.4345065779250373,0.663957139647626,-0.21355212522858205,0.33513349157622074,2567,extraversion_pre
1,Panel 4 (MTurk),control,-0.007252928214686825,0.1007040511204768,-0.07202220897756953,0.9425898442755811,-0.20472234945108678,0.19021649302171315,2567,agreeableness_pre
1,Panel 4 (MTurk),factcheck,-0.019547734074011613,0.10032472814259431,-0.19484462540708686,0.8455300048353057,-0.2162733452246136,0.17717787707659038,2567,agreeableness_pre
1,Panel 4 (MTurk),control,-0.07470347030823002,0.10433699815612195,-0.7159825529621757,0.474067245993686,-0.2792966958060205,0.12988975518956047,2567,conscientiousness_pre
1,Panel 4 (MTurk),factcheck,-0.1265158891825456,0.10861528987743305,-1.164807361148808,0.2442052118802381,-0.3394983679495722,0.08646658958448103,2567,conscientiousness_pre
1,Panel 4 (MTurk),control,0.15563864072957512,0.1283323598956436,1.2127778282588761,0.2253263698390173,-0.09600681496492008,0.4072840964240703,2567,emotional_stability_pre
1,Panel 4 (MTurk),factcheck,-0.16301560100215626,0.1326153322536721,-1.229236455784262,0.21909582694324076,-0.42305948817285466,0.09702828616854217,2567,emotional_stability_pre
1,Panel 4 (MTurk),control,0.1719908283828869,0.10789249646726833,1.5940944367253962,0.11103799293987023,-0.03957433305886193,0.38355598982463573,2567,openness_to_experience_pre
1,Panel 4 (MTurk),factcheck,0.1389143965056254,0.10582492875529276,1.3126812192507873,0.18940773366869906,-0.068596495074006,0.3464252880852568,2567,openness_to_experience_pre
1,Panel 5 (Lucid),control,0.020864381520115678,0.124079924229081,0.1681527583913984,0.8664785894585582,-0.22246191354996872,0.26419067659020007,2196,lucid_pid_7n
1,Panel 5 (Lucid),factcheck,0.11585796303488069,0.1229382757854396,0.9424075805088078,0.3460876688140151,-0.12522950824650672,0.35694543431626813,2196,lucid_pid_7n
1,Panel 5 (Lucid),control,0.7570909250087532,0.882377091573355,0.8580128974776468,0.39097897555770533,-0.9732901167370787,2.487471966754585,2196,lucid_age
1,Panel 5 (Lucid),factcheck,0.6370198332150266,0.8634326468557904,0.7377759406419816,0.46072944243531855,-1.0562103029840348,2.330249969414088,2196,lucid_age
1,Panel 5 (Lucid),control,-0.003476070428728712,0.010974788878996352,-0.31673232779732524,0.7514768223694057,-0.024998123522283592,0.018045982664826165,2196,race_asian
1,Panel 5 (Lucid),factcheck,-0.007688790512503188,0.010647191610597127,-0.7221425887414811,0.4702837047756643,-0.028568410673495227,0.013190829648488849,2196,race_asian
1,Panel 5 (Lucid),control,0.015340871783341484,0.015270936511276614,1.0045796321668437,0.31520998672381423,-0.014606119453364399,0.045287863020047364,2196,race_black
1,Panel 5 (Lucid),factcheck,-0.007719400278166529,0.014287910941611632,-0.5402749436017835,0.5890622220631625,-0.03573863429458167,0.02029983373824861,2196,race_black
1,Panel 5 (Lucid),control,-0.008255418551112923,0.01689300847795013,-0.48868847499179563,0.6251110619532176,-0.04138336564703593,0.02487252854481008,2196,race_hispanic
1,Panel 5 (Lucid),factcheck,-9.182929698931553e-4,0.016960083217426973,-0.05414436698928357,0.9568250693757134,-0.03417777663751457,0.03234119069772826,2196,race_hispanic
1,Panel 5 (Lucid),control,0.004441092843115224,0.009958144639860006,0.44597593263895974,0.6556585974736313,-0.015087275311877982,0.02396946099810843,2196,race_other
1,Panel 5 (Lucid),factcheck,0.002950016165782425,0.009771128276514125,0.30191151751359985,0.7627481040905568,-0.016211604515006823,0.022111636846571674,2196,race_other
1,Panel 5 (Lucid),control,-0.00805047564661592,0.024022850956230246,-0.3351174122207196,0.7375685262091634,-0.05516036353958691,0.03905941224635506,2196,race_white
1,Panel 5 (Lucid),factcheck,0.013376467594779805,0.023543920883586554,0.5681495304422763,0.5699915245708613,-0.03279421695084804,0.05954715214040765,2196,race_white
1,Panel 5 (Lucid),control,-0.23065030572309078,0.378749192738422,-0.6089790028473705,0.5426013474401875,-0.9733944555315398,0.5120938440853583,2196,lucid_hhin
1,Panel 5 (Lucid),factcheck,-0.41479484761119706,0.3728409688876045,-1.1125248624065234,0.2660343173132963,-1.1459527055275756,0.3163630103051814,2196,lucid_hhin
