file,dataverse_file_id,file_persistent_id,bytes,md5_served,md5_published,unf,served_as
fitted_models/iv_p3_noadj.rds,6814052,,2328,9c9bb8f8dab727dfdaef44028e8d3a15,9c9bb8f8dab727dfdaef44028e8d3a15,,iv_p3_noadj.rds
fitted_models/meta_ft_ates_w1_all_adj.rds,6814058,,20419,e5bcaf098b6dac31c31d2fe088e07591,e5bcaf098b6dac31c31d2fe088e07591,,meta_ft_ates_w1_all_adj.rds
fitted_models/meta_trait_cates_w1_all_adj.rds,6814084,,7669,6a1dd7f670d785d99d8d92ec9df91757,6a1dd7f670d785d99d8d92ec9df91757,,meta_trait_cates_w1_all_adj.rds
fitted_models/meta_trait_cates_w2_p2_adj,6814061,,4353,28aa79fdfd08dce65bc9a359879dbb4e,28aa79fdfd08dce65bc9a359879dbb4e,,meta_trait_cates_w2_p2_adj
fitted_models/meta_trait_dic_w1_all_adj,6814079,,3895,0c604cb1846035eae686c236eda811bf,0c604cb1846035eae686c236eda811bf,,meta_trait_dic_w1_all_adj
fitted_models/persistence_meta.rds,6814070,,6226,e27f67f98b8661aafee984635d631c4f,e27f67f98b8661aafee984635d631c4f,,persistence_meta.rds
fitted_models/trait_cates_w1_all_adj.rds,6814049,,189631,0163c4527708940f48c1f2a9b3ad4a98,0163c4527708940f48c1f2a9b3ad4a98,,trait_cates_w1_all_adj.rds
fitted_models/trait_cates_w2_p2_adj.rds,6814048,,110527,0fc96c793fa147e7c67f695439ed4091,0fc96c793fa147e7c67f695439ed4091,,trait_cates_w2_p2_adj.rds
gh_pf_fig_1.R,6697695,,3939,4d6dd6cfda4bfe102b2d64eedb612ff5,4d6dd6cfda4bfe102b2d64eedb612ff5,,gh_pf_fig_1.R
gh_pf_fig_2.R,6709013,,11254,46e10783a6abb9b357b918c8738a6f5c,46e10783a6abb9b357b918c8738a6f5c,,gh_pf_fig_2.R
gh_pf_fig_3_2.R,6697691,,9519,21c88a786e5898c6c0de1b06a4fd2827,21c88a786e5898c6c0de1b06a4fd2827,,gh_pf_fig_3_2.R
gh_pf_fig_4.R,6697690,,15531,02937bf728f36e7e59ac4f3b3b9857a4,02937bf728f36e7e59ac4f3b3b9857a4,,gh_pf_fig_4.R
gh_pf_fig_5.R,6697693,,21525,c0a0cc0b6c5118bcc92c43060469834f,c0a0cc0b6c5118bcc92c43060469834f,,gh_pf_fig_5.R
gh_pf_fig_6.R,6697692,,8021,f35e0322d9ddfc6c0a252c06bee0d85e,f35e0322d9ddfc6c0a252c06bee0d85e,,gh_pf_fig_6.R
